Time,Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
4:10:11,-0.98,0.44,0.23,3.01,-11.13,9.24
4:10:11,-0.97,0.38,0.19,-6.86,-8.75,9.94
4:10:11,-0.96,0.32,0.17,-14.84,-8.26,11.48
4:10:11,-0.96,0.26,0.18,-18.55,-9.1,13.02
4:10:11,-0.96,0.21,0.19,-22.12,-7.84,13.09
4:10:11,-0.97,0.12,0.18,-20.3,-5.88,13.79
4:10:11,-0.99,0.07,0.17,-8.33,-5.18,16.73
4:10:11,-0.97,0.08,0.16,-1.12,-5.88,19.18
4:10:11,-0.96,0.11,0.15,5.04,-6.79,21.35
4:10:11,-0.94,0.17,0.16,6.58,-7.63,20.09
4:10:11,-0.92,0.19,0.18,8.54,-3.78,17.64
4:10:11,-0.92,0.2,0.18,13.16,0.49,17.78
4:10:11,-0.92,0.24,0.17,17.22,1.82,19.18
4:10:11,-0.92,0.3,0.17,24.08,3.08,20.58
4:10:11,-0.9,0.3,0.18,25.06,3.78,20.16
4:10:11,-0.86,0.29,0.2,25.69,3.92,19.81
4:10:11,-0.84,0.27,0.2,25.13,4.13,18.55
4:10:11,-0.82,0.26,0.2,23.24,5.81,16.87
4:10:11,-0.82,0.26,0.2,17.15,7.49,14.35
4:10:11,-0.83,0.29,0.18,12.67,9.03,12.18
4:10:11,-0.83,0.32,0.18,9.8,9.45,11.41
4:10:11,-0.83,0.36,0.19,7.63,9.31,9.03
4:10:11,-0.85,0.33,0.19,8.19,9.31,6.86
4:10:11,-0.85,0.31,0.19,10.29,10.08,4.97
4:10:11,-0.86,0.28,0.19,11.62,10.92,2.1
4:10:11,-0.86,0.26,0.19,13.23,11.55,-0.21
4:10:11,-0.87,0.26,0.18,14.7,12.25,-2.52
4:10:11,-0.88,0.27,0.17,16.73,12.11,-4.34
4:10:11,-0.87,0.27,0.17,17.92,12.46,-6.86
4:10:11,-0.87,0.27,0.17,17.99,13.09,-8.61
4:10:11,-0.88,0.28,0.16,17.22,13.09,-11.48
4:10:11,-0.87,0.28,0.14,17.01,13.72,-13.44
4:10:11,-0.87,0.29,0.12,19.32,14.14,-15.47
4:10:11,-0.86,0.31,0.1,21.35,15.19,-17.08
4:10:11,-0.86,0.33,0.1,21.84,16.17,-18.62
4:10:11,-0.87,0.35,0.09,20.79,17.57,-19.81
4:10:11,-0.89,0.35,0.08,19.53,18.62,-21.49
4:10:11,-0.9,0.35,0.07,18.9,18.69,-22.05
4:10:11,-0.92,0.36,0.07,18.69,17.78,-22.4
4:10:11,-0.91,0.37,0.08,18.48,15.68,-21.56
4:10:11,-0.9,0.4,0.08,17.99,13.51,-20.37
4:10:11,-0.87,0.43,0.09,18.34,13.93,-19.67
4:10:11,-0.85,0.45,0.08,19.81,15.05,-19.04
4:10:11,-0.83,0.45,0.07,22.26,16.03,-17.92
4:10:11,-0.84,0.44,0.07,23.45,17.43,-17.85
4:10:11,-0.85,0.42,0.06,22.26,18.06,-17.29
4:10:11,-0.86,0.4,0.07,19.11,19.32,-18.27
4:10:11,-0.85,0.38,0.07,13.79,21.77,-19.18
4:10:11,-0.85,0.37,0.07,5.46,25.48,-19.74
4:10:11,-0.85,0.35,0.06,-1.68,28.56,-19.81
4:10:11,-0.85,0.33,0.06,-6.37,30.03,-19.53
4:10:11,-0.85,0.32,0.06,-10.71,31.92,-16.94
4:10:11,-0.84,0.31,0.06,-12.74,33.04,-16.1
4:10:11,-0.82,0.29,0.08,-13.44,34.23,-16.17
4:10:11,-0.82,0.28,0.07,-14.07,35.7,-16.8
4:10:11,-0.83,0.13,0.06,-13.09,37.59,-17.64
4:10:11,-0.85,0.23,0.05,-13.3,38.78,-18.41
4:10:11,-0.87,0.2,0.04,-11.41,36.68,-19.53
4:10:11,-0.88,0.21,0.06,-6.3,31.64,-19.67
4:10:11,-0.87,0.21,0.08,-1.19,28.42,-19.32
4:10:11,-0.86,0.23,0.08,2.24,27.65,-19.74
4:10:11,-0.84,0.24,0.09,1.4,29.89,-20.09
4:10:11,-0.84,0.25,0.1,-3.08,34.86,-20.72
4:10:11,-0.85,0.24,0.1,-6.02,36.33,-20.86
4:10:11,-0.86,0.25,0.07,-7.42,30.52,-21.42
4:10:11,-0.85,0.26,0.03,-7.7,22.61,-22.47
4:10:11,-0.83,0.26,0.03,-7.56,17.36,-22.68
4:10:11,-0.8,0.28,0.05,-9.94,20.79,-21.56
4:10:11,-0.79,0.27,0.05,-13.72,29.12,-21.77
4:10:11,-0.81,0.27,0.05,-16.52,36.89,-20.51
4:10:11,-0.83,0.26,0.07,-18.27,43.4,-20.93
4:10:11,-0.86,0.24,0.08,-16.45,49.91,-21
4:10:11,-0.88,0.23,0.08,-12.53,50.61,-21.35
4:10:11,-0.9,0.24,0.08,-5.67,46.41,-21.63
4:10:11,-0.9,0.24,0.08,5.18,39.55,-20.79
4:10:11,-0.91,0.27,0.09,14.84,36.26,-19.11
4:10:11,-0.91,0.31,0.09,21.56,38.64,-18.13
4:10:11,-0.93,0.33,0.09,19.95,43.47,-14.7
4:10:11,-0.98,0.33,0.09,17.85,48.44,-11.06
4:10:11,-1.01,0.3,0.11,24.08,52.92,-10.43
4:10:11,-1.04,0.26,0.12,36.47,50.26,-9.59
4:10:11,-1.05,0.28,0.11,50.61,37.1,-12.18
4:10:11,-1.06,0.34,0.12,52.15,0.56,-18.27
4:10:11,-0.99,0.43,0.07,40.81,1.68,-23.59
4:10:11,-0.92,0.46,0.03,15.54,6.3,-22.54
4:10:11,-0.99,0.43,-0.08,-4.2,20.72,-20.02
4:10:11,-1.03,0.41,-0.19,-13.02,32.41,-18.06
4:10:11,-1.04,0.35,-0.25,-11.76,38.85,-15.96
4:10:11,-1.13,0.33,-0.23,-3.71,45.01,-8.68
4:10:11,-1.31,0.34,-0.13,21.14,58.94,1.54
4:10:11,-1.4,0.41,-0.25,73.57,57.05,7.84
4:10:11,-1.21,0.55,-0.29,93.24,9.8,4.48
4:10:11,-0.89,0.47,-0.11,83.44,-11.2,6.02
4:10:11,-0.69,0.39,0,65.38,3.78,14.56
4:10:11,-0.65,0.32,-0.01,45.64,14.98,28.56
4:10:11,-0.73,0.28,-0.1,19.6,10.5,42.91
4:10:11,-0.9,0.3,-0.17,-8.4,7.84,48.02
4:10:11,-1.09,0.27,-0.21,-27.51,15.33,49.84
4:10:11,-1.26,0.27,-0.27,-39.13,27.72,51.45
4:10:11,-1.37,0.28,-0.32,-39.69,37.8,50.47
4:10:11,-1.42,0.3,-0.38,-24.64,41.09,42.21
4:10:11,-1.42,0.31,-0.39,-2.59,31.22,30.73
4:10:11,-1.45,0.32,-0.34,10.29,21.91,29.96
4:10:11,-1.52,0.31,-0.33,16.1,17.85,40.6
4:10:11,-1.53,0.35,-0.38,33.81,-2.66,48.93
4:10:11,-1.32,0.42,-0.31,54.11,-29.54,36.19
4:10:11,-1.07,0.36,-0.18,45.85,-31.92,22.12
4:10:11,-0.97,0.26,-0.15,19.32,-22.96,20.23
4:10:11,-0.94,0.2,-0.2,-7.91,-18.55,17.5
4:10:11,-0.92,0.16,-0.22,-31.15,-18.97,13.58
4:10:11,-0.91,0.14,-0.25,-52.29,-20.3,11.13
4:10:11,-0.9,0.14,-0.28,-68.74,-18.69,8.54
4:10:11,-0.92,0.13,-0.34,-74.76,-14.14,6.23
4:10:11,-0.96,0.14,-0.37,-67.76,-6.09,3.5
4:10:11,-1.03,0.15,-0.4,-52.71,3.99,1.12
4:10:11,-1.12,0.17,-0.44,-32.76,11.13,-0.14
4:10:11,-1.14,0.18,-0.44,-8.19,13.86,-4.76
4:10:11,-1.08,0.2,-0.38,9.94,15.89,-10.99
4:10:11,-1,0.23,-0.31,12.53,18.13,-12.46
4:10:11,-0.95,0.23,-0.26,8.54,20.79,-10.01
4:10:11,-0.96,0.26,-0.24,6.79,23.38,-8.89
4:10:11,-0.97,0.29,-0.23,7.49,24.5,-9.45
4:10:11,-0.95,0.3,-0.23,8.05,24.01,-9.24
4:10:11,-0.92,0.3,-0.23,11.13,22.26,-8.68
4:10:11,-0.9,0.29,-0.23,13.72,17.85,-6.93
4:10:11,-0.9,0.28,-0.23,15.33,9.73,-3.92
4:10:11,-0.91,0.29,-0.22,14.35,3.36,-3.36
4:10:11,-0.89,0.29,-0.2,13.37,4.55,-5.25
4:10:11,-0.89,0.3,-0.22,7.56,5.88,-8.75
4:10:11,-0.87,0.29,-0.23,0.21,4.76,-7.77
4:10:11,-0.86,0.3,-0.23,-4.2,5.74,-4.34
4:10:11,-0.88,0.32,-0.24,-2.8,6.72,-3.71
4:10:11,-0.88,0.35,-0.25,0.49,7.77,-4.2
4:10:11,-0.89,0.38,-0.24,1.68,7.77,-2.66
4:10:11,-0.89,0.38,-0.22,4.06,7.14,-1.75
4:10:11,-0.9,0.36,-0.2,11.97,7.7,-0.63
4:10:11,-0.9,0.33,-0.19,21.14,5.88,2.45
4:10:11,-0.91,0.28,-0.17,28.28,2.94,5.95
4:10:11,-0.92,0.25,-0.16,31.01,1.89,7.63
4:10:11,-0.94,0.21,-0.15,31.78,1.82,8.4
4:10:11,-0.96,0.18,-0.16,31.15,2.59,7.98
4:10:11,-0.97,0.17,-0.16,26.39,1.89,8.05
4:10:11,-0.98,0.16,-0.17,22.4,-2.38,7.42
4:10:11,-0.97,0.14,-0.18,21.56,-9.24,3.85
4:10:11,-0.93,0.14,-0.18,24.15,-16.38,1.96
4:10:11,-0.89,0.16,-0.17,26.67,-23.24,1.19
4:10:11,-0.88,0.22,-0.18,23.24,-30.73,0
4:10:11,-0.88,0.27,-0.17,13.65,-34.3,-2.24
4:10:11,-0.89,0.31,-0.17,-16.31,-32.62,-5.18
4:10:11,-0.91,0.35,-0.18,-14.63,-29.05,-7
4:10:11,-0.93,0.37,-0.2,-25.55,-25.34,-8.54
4:10:11,-0.94,0.38,-0.21,-32.9,-22.12,-10.43
4:10:11,-0.92,0.38,-0.22,-35.98,-19.6,-13.65
4:10:11,-0.88,0.37,-0.21,-33.74,-17.85,-14.91
4:10:11,-0.83,0.37,-0.19,-31.78,-16.38,-15.47
4:10:11,-0.77,0.35,-0.16,-28.98,-14.98,-16.52
4:10:11,-0.72,0.36,-0.15,-28.7,-13.23,-16.87
4:10:11,-0.7,0.36,-0.14,-29.05,-12.25,-16.73
4:10:11,-0.7,0.39,-0.14,-32.2,-10.78,-15.61
4:10:11,-0.73,0.41,-0.15,-36.47,-11.55,-12.53
4:10:11,-0.75,0.41,-0.16,-38.29,-13.37,-6.79
4:10:11,-0.73,0.4,-0.16,-28.84,-14.63,-2.03
4:10:11,-0.71,0.38,-0.16,-14.35,-16.24,3.92
4:10:11,-0.67,0.38,-0.15,0.42,-19.39,8.96
4:10:11,-0.63,0.37,-0.15,16.24,-26.32,12.95
4:10:11,-0.6,0.35,-0.14,37.1,-38.08,16.73
4:10:11,-0.62,0.31,-0.15,81.97,-67.55,23.73
4:10:11,-0.62,0.49,-0.06,123.2,-95.48,36.47
4:10:11,-0.61,0.48,0.02,119.07,-101.92,37.38
4:10:11,-0.59,0.53,0.05,82.46,-90.3,33.6
4:10:11,-0.75,0.49,0.03,45.43,-76.02,29.89
4:10:11,-0.66,0.46,0.01,29.12,-78.75,24.92
4:10:11,-0.66,0.44,0.01,32.13,-92.19,19.39
4:10:11,-0.63,0.4,0.08,42.7,-98.21,25.9
4:10:11,-0.68,0.47,0.15,37.66,-82.88,37.94
4:10:11,-0.82,0.6,0.1,26.32,-64.68,50.82
4:10:11,-0.97,0.75,-0.03,10.5,-61.18,63.14
4:10:11,-1.22,0.82,-0.05,10.43,-66.64,75.67
4:10:11,-1.57,0.75,0.09,44.87,-78.19,92.75
4:10:11,-1.76,1.08,0.44,34.65,-87.22,77.28
4:10:11,-1.67,0.94,0.36,-70.35,-70.21,62.44
4:10:11,-1.4,0.64,-0.02,-151.34,-68.32,68.18
4:10:11,-1.32,0.44,-0.19,-164.43,-70.7,77.63
4:10:11,-1.41,0.3,-0.19,-152.25,-64.26,87.22
4:10:11,-1.44,0.12,-0.24,-110.95,-51.17,82.81
4:10:11,-1.54,-0.04,-0.3,-32.97,-42.63,75.32
4:10:11,-1.65,-0.1,-0.31,17.85,-42.63,60.06
4:10:11,-1.65,-0.1,-0.1,26.46,-36.19,40.18
4:10:11,-1.32,-0.12,0.19,-8.54,-21.35,43.4
4:10:11,-1.05,0.09,0.06,-0.49,-21.77,50.26
4:10:11,-0.95,0.35,0.09,4.62,-12.74,38.08
4:10:11,-0.91,0.4,0.1,-3.22,-1.68,30.31
4:10:11,-0.93,0.41,0.1,-1.54,3.57,23.31
4:10:11,-0.95,0.43,0.14,-4.48,6.37,15.54
4:10:11,-0.97,0.45,0.16,-10.5,7.49,10.99
4:10:11,-0.97,0.48,0.2,-18.34,8.05,6.93
4:10:11,-0.96,0.47,0.22,-28,9.1,8.4
4:10:11,-0.95,0.46,0.23,-29.47,13.37,9.24
4:10:11,-0.98,0.47,0.22,-28.77,15.05,7.63
4:10:11,-1,0.45,0.22,-30.17,13.72,7.21
4:10:11,-1.02,0.46,0.24,-32.34,13.23,7.35
4:10:11,-1,0.47,0.21,-39.06,12.74,6.09
4:10:11,-1.01,0.41,0.2,-37.1,10.92,5.39
4:10:11,-1.02,0.4,0.21,-39.06,8.47,2.24
4:10:11,-1.02,0.26,0.2,-40.67,5.46,3.78
4:10:11,-1,0.14,0.2,-31.29,3.5,5.95
4:10:11,-0.97,0.05,0.19,-17.57,2.59,7.49
4:10:11,-0.95,0.04,0.19,-2.59,2.24,10.01
4:10:11,-0.93,0.13,0.2,5.81,2.31,10.92
4:10:11,-0.91,0.22,0.19,10.92,3.01,8.26
4:10:11,-0.91,0.3,0.17,16.24,6.3,4.9
4:10:11,-0.9,0.48,0.16,22.12,9.73,3.78
4:10:11,-0.88,0.41,0.15,25.34,10.01,4.83
4:10:11,-0.87,0.45,0.16,26.81,7.28,5.25
4:10:11,-0.84,0.44,0.17,22.89,6.86,4.97
4:10:11,-0.82,0.47,0.18,16.31,7.91,3.78
4:10:11,-0.81,0.48,0.18,8.68,7.98,3.85
4:10:11,-0.79,0.48,0.18,2.94,7.98,2.94
4:10:11,-0.78,0.47,0.18,4.55,7.42,2.94
4:10:11,-0.79,0.48,0.18,5.04,7.42,2.94
4:10:11,-0.81,0.46,0.17,2.52,7.42,2.66
4:10:11,-0.82,0.41,0.14,1.96,7.77,3.22
4:10:11,-0.83,0.38,0.13,1.19,7.91,3.08
4:10:11,-0.84,0.36,0.13,0.77,8.12,3.5
4:10:11,-0.85,0.34,0.14,1.05,8.4,3.36
4:10:11,-0.85,0.34,0.14,2.87,9.1,3.22
4:10:11,-0.86,0.34,0.14,4.2,9.73,1.61
4:10:11,-0.87,0.34,0.14,6.72,10.5,-0.49
4:10:11,-0.85,0.34,0.14,10.85,10.99,-2.59
4:10:11,-0.84,0.34,0.13,15.05,11.9,-3.99
4:10:11,-0.85,0.34,0.12,17.99,12.46,-6.16
4:10:11,-0.83,0.32,0.11,21.7,12.67,-7.21
4:10:11,-0.82,0.32,0.11,24.43,13.37,-9.1
4:10:11,-0.81,0.32,0.11,26.6,13.02,-10.57
4:10:11,-0.79,0.32,0.11,27.02,11.06,-11.76
4:10:11,-0.78,0.33,0.12,24.08,9.8,-12.88
4:10:11,-0.78,0.34,0.11,19.88,9.1,-14.07
4:10:11,-0.78,0.37,0.1,17.08,9.52,-14.49
4:10:11,-0.78,0.4,0.09,17.29,11.9,-15.54
4:10:11,-0.81,0.43,0.09,18.69,14.98,-17.08
4:10:11,-0.85,0.45,0.08,19.6,17.92,-17.15
4:10:11,-0.89,0.47,0.05,19.67,18.06,-17.08
4:10:11,-0.91,0.49,0.04,20.3,16.24,-17.71
4:10:11,-0.91,0.51,0.04,21.49,14.14,-17.85
4:10:11,-0.91,0.52,0.03,22.75,12.95,-17.5
4:10:11,-0.92,0.53,0,25.83,11.62,-17.92
4:10:11,-0.91,0.54,0,30.45,10.71,-19.18
4:10:11,-0.88,0.54,0.02,33.04,9.8,-20.79
4:10:11,-0.85,0.54,0.04,31.57,9.8,-22.68
4:10:11,-0.83,0.53,0.04,24.08,11.97,-23.8
4:10:11,-0.83,0.51,0.03,14.28,14.21,-26.46
4:10:11,-0.84,0.48,0.01,5.95,16.87,-28.49
4:10:11,-0.85,0.45,0.01,-1.05,19.6,-31.08
4:10:11,-0.85,0.43,0.03,-7.49,21.56,-32.97
4:10:11,-0.85,0.41,0.05,-13.44,23.8,-35.49
4:10:11,-0.84,0.4,0.07,-17.15,25.48,-37.17
4:10:11,-0.83,0.4,0.08,-21.42,27.09,-38.85
4:10:11,-0.83,0.39,0.09,-23.87,27.02,-38.15
4:10:11,-0.82,0.4,0.08,-27.86,26.67,-38.85
4:10:11,-0.82,0.4,0.07,-31.22,26.25,-37.31
4:10:11,-0.81,0.38,0.06,-34.58,26.95,-33.32
4:10:11,-0.8,0.39,0.05,-39.41,29.4,-30.73
4:10:11,-0.79,0.37,0.04,-41.79,31.29,-31.85
4:10:11,-0.8,0.33,0.05,-41.44,31.29,-31.22
4:10:11,-0.8,0.31,0.08,-38.5,31.71,-28.84
4:10:11,-0.8,0.3,0.1,-34.86,33.53,-27.02
4:10:11,-0.8,0.29,0.11,-33.04,35.07,-25.48
4:10:11,-0.82,0.3,0.11,-33.67,36.12,-26.11
4:10:11,-0.85,0.28,0.11,-31.57,36.54,-25.48
4:10:11,-0.89,0.27,0.09,-25.83,37.1,-25.55
4:10:11,-0.88,0.29,0.09,-26.46,40.88,-25.27
4:10:11,-0.88,0.32,0.05,-29.68,45.22,-26.88
4:10:11,-0.85,0.33,0.01,-29.68,48.09,-24.64
4:10:11,-0.85,0.34,-0.02,-26.67,46.9,-24.71
4:10:11,-0.84,0.36,-0.04,-18.27,47.04,-24.36
4:10:11,-0.84,0.39,-0.07,-6.3,47.39,-23.8
4:10:11,-0.84,0.38,-0.08,7.14,45.57,-22.61
4:10:11,-0.82,0.37,-0.07,18.34,45.22,-18.9
4:10:11,-0.8,0.32,-0.02,32.62,48.65,-14.14
4:10:11,-0.81,0.31,0.04,35.21,52.43,-12.04
4:10:11,-0.82,0.3,0.1,34.02,54.74,-13.37
4:10:11,-0.86,0.28,0.13,25.83,48.58,-16.94
4:10:11,-0.87,0.27,0.15,11.2,37.73,-19.74
4:10:11,-0.85,0.27,0.14,-0.84,27.79,-21.28
4:10:11,-0.82,0.29,0.11,-7.56,23.94,-23.45
4:10:11,-0.81,0.32,0.06,-9.66,24.43,-22.75
4:10:11,-0.81,0.31,0.01,-7.07,25.55,-20.51
4:10:11,-0.81,0.29,-0.03,3.43,28.14,-16.87
4:10:11,-0.85,0.28,0,8.75,38.01,-14
4:10:11,-0.99,0.3,-0.01,11.13,52.71,-13.16
4:10:11,-1.17,0.32,-0.07,6.65,63.21,-18.2
4:10:11,-1.37,0.3,-0.09,12.46,73.29,-17.22
4:10:11,-1.62,0.35,-0.1,37.17,73.01,-7.91
4:10:11,-1.63,0.49,-0.24,64.96,50.82,8.54
4:10:11,-1.33,0.58,-0.37,77.28,12.74,15.26
4:10:11,-1.17,0.47,-0.26,83.93,-12.39,23.94
4:10:11,-1.16,0.47,-0.01,88.83,-14.56,31.5
4:10:11,-1.19,0.4,0.16,69.16,-14.21,29.12
4:10:11,-1.11,0.16,0,38.64,-15.82,45.85
4:10:11,-1.03,0.17,-0.21,42.28,-16.38,58.66
4:10:11,-1.01,0.22,-0.3,37.17,-22.82,53.55
4:10:11,-1.11,0.2,-0.35,22.89,-30.94,46.83
4:10:11,-1.29,0.21,-0.39,17.08,-31.15,37.38
4:10:11,-1.39,0.21,-0.43,24.5,-23.59,24.08
4:10:11,-1.35,0.17,-0.48,45.64,-15.26,15.89
4:10:11,-1.28,0.23,-0.52,52.64,-14.21,10.36
4:10:11,-1.2,0.3,-0.45,30.24,-17.71,6.44
4:10:11,-1.09,0.32,-0.35,1.47,-12.6,4.41
4:10:11,-1,0.3,-0.28,-18.06,0.56,7.07
4:10:11,-0.96,0.29,-0.27,-26.32,12.39,6.16
4:10:11,-0.96,0.26,-0.31,-17.5,19.6,3.15
4:10:11,-1.01,0.25,-0.35,-2.73,17.57,2.03
4:10:11,-1.05,0.24,-0.36,5.53,11.62,2.73
4:10:11,-1.02,0.21,-0.35,9.66,9.03,2.45
4:10:11,-0.95,0.19,-0.35,13.3,10.43,1.26
4:10:11,-0.87,0.18,-0.35,19.18,14.49,-1.12
4:10:11,-0.83,0.18,-0.37,22.33,16.45,-2.17
4:10:11,-0.8,0.19,-0.38,18.27,16.59,-1.47
4:10:11,-0.82,0.22,-0.39,12.74,15.89,0
4:10:11,-0.88,0.28,-0.37,5.74,19.74,0.07
4:10:11,-0.97,0.35,-0.33,-2.52,29.05,-0.7
4:10:11,-1.02,0.4,-0.29,-6.02,39.27,-1.96
4:10:11,-1.02,0.41,-0.25,-4.9,46.76,-5.04
4:10:11,-0.95,0.39,-0.22,-2.66,47.18,-4.69
4:10:11,-0.87,0.38,-0.18,-1.54,42.14,-4.27
4:10:11,-0.85,0.4,-0.15,-0.21,36.19,-9.1
4:10:11,-0.87,0.37,-0.13,-1.68,29.19,-10.36
4:10:11,-0.91,0.35,-0.11,-13.02,25.69,-7.63
4:10:11,-0.95,0.31,-0.11,-21.7,25.55,-7.84
4:10:11,-0.97,0.25,-0.15,-22.82,20.51,-7.91
4:10:11,-0.92,0.22,-0.19,-15.47,9.52,-5.6
4:10:11,-0.87,0.23,-0.19,-5.04,2.1,-1.96
4:10:11,-0.9,0.26,-0.2,2.31,-1.96,1.82
4:10:11,-0.93,0.3,-0.19,4.41,-3.29,2.94
4:10:11,-0.94,0.29,-0.2,6.51,-2.52,4.13
4:10:11,-0.95,0.28,-0.22,10.92,-4.83,5.81
4:10:11,-0.95,0.28,-0.22,15.75,-9.66,5.67
4:10:11,-0.93,0.29,-0.21,16.45,-11.62,4.76
4:10:11,-0.9,0.29,-0.2,13.86,-10.92,4.9
4:10:11,-0.9,0.3,-0.21,9.66,-10.29,5.39
4:10:11,-0.9,0.31,-0.22,4.48,-9.87,5.53
4:10:11,-0.92,0.33,-0.23,-0.35,-11.06,6.37
4:10:11,-0.93,0.35,-0.24,-3.15,-10.15,6.93
4:10:11,-0.92,0.36,-0.23,-4.41,-8.05,6.09
4:10:11,-0.9,0.35,-0.23,-4.69,-7.07,6.3
4:10:11,-0.89,0.35,-0.24,-5.18,-7.77,6.58
4:10:11,-0.89,0.35,-0.23,-5.53,-9.17,6.58
4:10:11,-0.88,0.35,-0.22,-4.55,-10.36,6.86
4:10:11,-0.87,0.34,-0.21,-2.24,-10.22,7.28
4:10:11,-0.87,0.33,-0.21,0.63,-10.92,7.14
4:10:11,-0.87,0.33,-0.21,3.08,-13.02,6.65
4:10:11,-0.88,0.32,-0.21,5.11,-14.63,7.07
4:10:11,-0.89,0.3,-0.22,5.74,-16.45,6.86
4:10:11,-0.9,0.28,-0.22,6.37,-17.92,7.84
4:10:11,-0.9,0.28,-0.22,6.44,-19.88,8.4
4:10:11,-0.9,0.29,-0.21,4.97,-21.35,7.56
4:10:11,-0.88,0.29,-0.21,1.96,-21.07,5.81
4:10:11,-0.87,0.29,-0.21,-1.05,-20.02,5.11
4:10:11,-0.86,0.28,-0.22,-3.85,-19.11,5.04
4:10:11,-0.86,0.27,-0.22,-3.99,-18.13,4.69
4:10:11,-0.87,0.26,-0.23,-2.45,-18.2,5.18
4:10:11,-0.89,0.26,-0.22,-0.07,-17.64,4.76
4:10:11,-0.9,0.28,-0.21,1.26,-17.22,3.57
4:10:11,-0.91,0.3,-0.2,0.63,-16.31,2.31
4:10:11,-0.91,0.31,-0.19,-0.63,-15.75,1.68
4:10:11,-0.93,0.32,-0.19,-3.08,-15.96,1.68
4:10:11,-0.94,0.34,-0.18,-5.6,-16.03,0.28
4:10:11,-0.93,0.33,-0.17,-4.69,-16.1,-1.26
4:10:11,-0.9,0.32,-0.16,-1.96,-16.03,-2.31
4:10:11,-0.87,0.32,-0.15,-0.91,-16.66,-3.43
4:10:11,-0.85,0.32,-0.14,-0.7,-18.83,-4.48
4:10:11,-0.83,0.32,-0.14,-1.82,-20.93,-6.65
4:10:11,-0.8,0.32,-0.14,-3.36,-22.26,-7.77
4:10:11,-0.78,0.32,-0.14,-4.62,-21.28,-9.1
4:10:11,-0.76,0.32,-0.15,-6.44,-18.69,-9.24
4:10:11,-0.74,0.33,-0.16,-9.73,-17.15,-7.91
4:10:11,-0.73,0.35,-0.17,-17.43,-16.59,-6.58
4:10:11,-0.73,0.37,-0.18,-24.5,-18.41,-6.16
4:10:11,-0.73,0.39,-0.18,-30.1,-20.09,-7.35
4:10:11,-0.72,0.42,-0.18,-35.07,-18.9,-7.14
4:10:11,-0.73,0.44,-0.18,-40.46,-15.68,-7.14
4:10:11,-0.74,0.47,-0.18,-44.31,-13.65,-8.19
4:10:11,-0.72,0.47,-0.18,-45.08,-11.06,-7.28
4:10:11,-0.7,0.46,-0.17,-41.65,-8.19,-1.96
4:10:11,-0.68,0.45,-0.18,-33.81,-9.66,6.3
4:10:11,-0.69,0.46,-0.2,-18.13,-20.65,12.74
4:10:11,-0.71,0.46,-0.21,10.71,-42.7,17.99
4:10:11,-0.73,0.5,-0.17,44.31,-63.98,21.63
4:10:11,-0.72,0.53,-0.12,70.21,-78.61,25.48
4:10:11,-0.69,0.54,-0.06,74.62,-82.88,31.64
4:10:11,-0.68,0.57,0.12,68.67,-77.28,34.51
4:10:11,-0.72,0.6,0.05,66.85,-63.35,39.41
4:10:11,-0.82,0.68,0.03,56.21,-48.51,44.87
4:10:11,-0.94,0.74,0.02,45.29,-46.69,48.23
4:10:11,-1.1,0.78,0.09,36.89,-51.66,51.45
4:10:11,-1.32,0.83,0.29,19.04,-64.12,48.58
4:10:11,-1.41,0.84,0.41,-36.68,-68.74,45.22
4:10:11,-1.36,0.73,0.24,-93.87,-57.75,58.94
4:10:11,-1.39,0.66,-0.01,-114.59,-64.12,70.98
4:10:11,-1.41,0.65,-0.06,-117.6,-70.77,78.54
4:10:11,-1.4,0.56,-0.07,-112.14,-61.88,80.78
4:10:11,-1.41,0.44,-0.11,-98.84,-53.34,85.19
4:10:11,-1.4,0.35,-0.13,-81.69,-46.62,85.68
4:10:11,-1.43,0.3,-0.16,-68.11,-39.34,81.9
4:10:11,-1.56,0.24,-0.18,-52.92,-40.32,75.39
4:10:11,-1.68,0.22,-0.12,-38.78,-47.04,59.29
4:10:11,-1.63,0.05,0.04,-24.85,-39.48,46.69
4:10:11,-1.41,0.06,0.07,-27.72,-34.51,50.61
4:10:11,-1.15,0.22,0.04,-15.12,-34.3,48.58
4:10:11,-1.06,0.3,0.06,-10.01,-21.7,41.37
4:10:11,-1.03,0.31,0.06,-7.98,-14.28,38.85
4:10:11,-1,0.34,0.04,-6.86,-11.13,35.28
4:10:11,-0.95,0.37,0.06,-1.47,-10.64,31.01
4:10:11,-0.9,0.45,0.14,-8.82,-6.37,25.97
4:10:11,-0.88,0.47,0.17,-20.93,-3.01,20.65
4:10:11,-0.84,0.44,0.14,-24.99,4.2,18.55
4:10:11,-0.86,0.42,0.11,-26.04,11.55,15.33
4:10:11,-0.9,0.39,0.14,-26.81,10.78,12.18
4:10:11,-0.87,0.39,0.18,-28.98,6.93,11.2
4:10:11,-0.79,0.37,0.18,-33.25,7.42,11.83
4:10:11,-0.75,0.34,0.16,-34.23,10.5,12.18
4:10:11,-0.73,0.29,0.15,-34.79,13.02,12.46
4:10:11,-0.76,0.25,0.16,-33.25,13.09,9.31
4:10:11,-0.78,0.18,0.17,-30.66,14.28,6.58
4:10:11,-0.8,0.12,0.16,-19.32,16.1,4.83
4:10:11,-0.79,0.12,0.15,-10.36,17.08,4.62
